x y z s_gradient
0.51013008 -0.12834219 0.39526217 0.08508200
0.70794025 -0.29430428 -0.11782359 -0.02906501
0.98902606 0.17859133 -0.22955837 0.14638983
0.53323237 -0.05877729 -0.13449548 -0.01506764
0.17244696 -0.16940543 0.34729983 0.04479464
0.50471388 -0.02581341 0.03513141 0.00132811
1.15453535 0.00221869 0.27348634 -0.04161219
0.45045496 -0.06484982 0.00313818 0.13010624
0.40646676 -0.05092945 0.22201273 -0.10783262
0.39990886 0.00002226 0.17718339 -0.02131184
0.39388349 0.27385345 0.01822087 -0.12528396
0.55871936 -0.50203695 -0.09340311 -0.08030267
0.69289810 0.43633625 0.14197229 0.01416519
0.88155406 -0.30227614 -0.03170562 0.03051655
0.90518661 -0.22193339 0.24130566 0.17683570
0.78332947 0.06868091 -0.08217566 -0.05168941
0.35342621 0.44384482 0.15796563 0.04429865
0.68515403 -0.10321244 0.00946791 0.20500481
0.64117932 0.09996892 0.18358507 -0.19999061
0.40438212 -0.36664924 0.02107021 -0.17262406
0.16319567 -0.08091525 -0.12729746 -0.09083465
0.72293705 0.49564926 -0.48614766 -0.04626937
1.16854626 -0.05826879 0.08695217 0.06931251
0.24629196 0.24921789 0.01036813 0.04492148
0.58463315 -0.48434628 0.01844920 0.05509889
0.81145708 -0.05906966 0.29354984 -0.03271676
0.88322379 -0.16027385 0.39877846 0.21254575
0.61132374 0.01243631 0.02474531 -0.02111825
0.61732894 -0.65753334 -0.04637660 -0.33153632
0.25901338 0.40658393 0.39652075 0.12084663
0.81298458 -0.05961686 -0.25200373 0.01497160
0.43560475 0.48566048 -0.17304935 -0.13565351
0.01110116 0.25754138 0.37512578 0.00491031
1.01480392 0.25958700 0.30037992 0.03701145
0.61323352 -0.51907391 0.00697026 0.27960592
0.75539319 -0.03381751 -0.04520903 -0.00635164
0.35897049 -0.25043469 0.45953713 -0.26129877
1.06858659 -0.00066178 0.07038090 -0.00919635
0.35478549 0.16064371 0.43991229 0.04263602
0.21769231 0.11597082 0.13475556 -0.01417624
0.73190163 0.41070442 0.50900455 0.19600521
0.54162908 0.16829342 0.02105843 0.21458595
0.44197118 0.06770354 0.16787488 -0.09704582
0.65423217 -0.22029530 -0.11589016 -0.02316631
0.48602314 -0.21061099 0.07838490 -0.05854775
0.70452802 0.24487940 -0.21440559 -0.10919775
0.45563033 0.38864236 -0.04112397 0.04047683
0.60753276 -0.04377593 0.28325770 0.00444874
0.89295217 0.27830203 0.00664190 -0.15592273
0.38189101 0.48130327 0.21407724 0.00286822
0.48583525 0.35595471 -0.13390223 0.01928826
0.95267585 0.36957115 -0.23037069 -0.07346515
0.74543958 0.19554768 0.65372730 0.06342162
0.41442472 0.35813582 0.00433650 0.12752079
0.28965895 -0.02999679 0.00061619 0.03750215
0.33527745 0.07804340 0.23945231 0.13826881
0.65955016 -0.13546102 -0.03711802 0.05734644
0.59886416 0.05433041 0.27745769 -0.19008355
0.66798494 -0.35067416 -0.14058027 -0.11231996
0.64150526 0.28103112 0.32446161 -0.05473261
1.04367134 0.03265360 0.19082729 -0.01341471
0.23638462 0.10747039 -0.26881603 -0.03081819
0.58436520 0.75745960 0.07588856 0.12270190
0.38404670 0.10194725 -0.12926880 -0.00437796
0.35981397 0.52578488 0.26670301 0.10779842
0.68638416 -0.09795582 -0.07769737 -0.01401851
0.98562047 0.07664438 -0.77070129 -0.29219517
1.20523463 0.04576559 0.08584225 0.13750534
0.87167370 0.11635071 0.18672715 0.13801977
0.49406913 -0.30744883 0.07005820 -0.05783257
0.95790366 -0.16195064 -0.18200600 -0.00065212
0.90525482 -0.11431130 -0.10263998 0.02393612
0.50671393 -0.01624525 -0.39340952 0.14605761
0.46516497 0.05759200 0.05580948 -0.09819090
0.88949826 0.45984806 0.37812086 -0.10709269
0.82866310 -0.03718365 -0.15576727 0.21388224
0.60446961 0.14639469 0.20548445 0.03046422
0.75577143 -0.03029387 0.19671556 -0.11513703
0.91521813 0.22004010 -0.00800326 -0.08420639
0.39153783 -0.21439186 -0.17030441 0.01319320
0.66426880 0.12995094 -0.35363308 0.07016020
0.47400122 0.06082137 -0.22491998 0.12773704
0.70847604 -0.07685707 -0.18085507 0.03764112
0.61330136 0.09807008 -0.21213223 -0.01682313
0.53934691 0.11691959 -0.19052255 -0.19788687
0.18556079 -0.38414346 -0.10451272 -0.18774867
0.27039543 -0.08693047 0.41623571 -0.01814004
0.25535040 -0.07065121 0.53307614 0.24043981
0.70203252 -0.09193082 -0.03922066 0.03722636
0.70734063 0.42394298 -0.13271340 -0.18662645
0.41059743 -0.34470218 0.02577401 0.01856917
0.24857816 -0.11594566 -0.22717086 0.06889876
0.86853088 -0.12709910 0.09923258 -0.02484060
0.19897700 0.03287674 -0.30079008 -0.13693893
0.49358788 0.55280064 0.23304359 -0.05118211
0.56789685 0.79973548 -0.22879367 0.03740557
0.89130410 -0.38316861 -0.06098069 0.15589487
0.26305256 0.06431898 0.01399256 0.09174893
0.52308380 0.27301426 -0.14177474 -0.08264008
0.68171294 0.20513874 -0.37080530 0.05761493
0.41289641 0.01346524 0.15753835 0.04659645
0.95530944 -0.05396995 -0.07911776 0.00183225
0.38185099 0.08249602 -0.07427939 0.15454716
0.53149193 -0.02347213 0.13790702 -0.02455297
0.45906736 -0.19303952 0.10793105 -0.21696255
-0.15643123 -0.15091954 -0.28782737 -0.04363625
0.90081456 -0.11023319 -0.14017903 0.23143375
0.58784438 -0.14884311 -0.10066204 0.15150961
0.62427760 -0.10551011 -0.10730436 -0.19023747
0.34746058 -0.28844594 0.01515922 -0.20975586
0.67665013 -0.35703916 0.18998535 0.04245822
0.79101191 0.24367228 0.07497227 -0.07371522
0.75927053 0.54625646 -0.07538040 -0.12108273
0.33857712 -0.38351497 0.43891848 0.03158135
1.04219681 -0.23114994 -0.18183020 0.06938332
0.51900224 0.30606422 -0.32182555 -0.03512199
0.10834512 0.54187862 0.07809332 0.17743790
0.71360333 -0.05127650 0.11644623 0.06932872
0.22144853 -0.21023014 0.02628947 -0.22676201
0.03227728 -0.07562940 -0.09104109 0.09207250
0.52432744 -0.13777045 -0.24897298 0.03240608
0.14449204 0.03618676 -0.07503100 -0.05147787
0.25617961 0.01563335 -0.07373755 -0.04361196
0.48474401 -0.53922372 0.17069188 0.00600850
0.29173724 0.01581756 -0.20206711 0.13094533
0.50281837 0.28807312 0.13290455 0.04021982
0.88250999 0.08259637 0.09903590 -0.07762471
0.15471525 -0.07938125 -0.05622723 -0.02885418
0.90591621 -0.12655733 0.06621488 0.08855214
0.65643934 0.28941879 -0.03343602 -0.10357846
0.80694674 -0.42621628 -0.40350486 -0.15486498
0.02916391 0.19649624 0.16841673 0.12225648
0.82420689 -0.16934046 -0.14088691 0.02750181
0.56973809 0.36092483 0.42345703 -0.05766898
0.79845212 0.08275493 0.33384567 0.26923519
0.53603939 -0.09773538 -0.03225553 0.01468443
0.35532141 -0.04375234 -0.27935201 -0.24579015
0.85625195 0.13592185 0.35739060 -0.09197362
0.19267930 0.47542424 -0.39311885 0.00400849
0.30042298 -0.15520539 0.32693017 0.22369195
0.65639337 -0.06095731 -0.19815686 -0.00571136
0.25601621 0.28315683 0.19965982 -0.23165141
0.93811259 0.09920453 -0.66052561 0.07980157
0.28885427 0.11621783 -0.09242926 0.08189271
0.46028951 -0.27580669 0.23689739 0.10178122
0.71404816 0.12529781 -0.15840056 0.04802082
0.64407194 -0.33444123 -0.03245700 -0.25616843
-0.03198239 -0.39202903 -0.08057796 -0.11848467
1.19377954 -0.45018577 -0.31089515 0.08075120
0.65419370 0.44235573 0.05054312 0.20065815
0.77553546 -0.08440094 -0.12765540 0.14019923
0.62054609 -0.16457235 0.18106733 -0.15237087
0.19843203 0.22249676 0.00982825 -0.16379272
0.54631978 -0.41074614 -0.24494717 0.08330896
0.89966287 -0.05214975 0.06959962 0.04031519
0.38011700 -0.00726366 -0.34303801 0.15460354
0.62497056 0.09266022 0.08015368 0.09796257
0.37410379 -0.08551275 0.13429854 -0.24616675
0.54714060 -0.07182635 0.47586690 -0.11801594
0.36225272 0.27010462 -0.28867017 0.13402386
0.76369527 0.17703814 -0.12759129 -0.03843167
0.29563079 -0.49260830 -0.15377838 -0.02843707
0.73155466 -0.26940704 0.02423715 0.02190447
0.23089255 -0.05847205 -0.28676098 0.00065644
0.58050487 -0.12526987 -0.29759153 0.03574332
0.43528163 -0.23353922 -0.32848118 -0.13406509
0.87068646 -0.09004372 -0.55055636 0.06568895
0.44417980 0.22867793 -0.19033966 0.03012328
0.97443597 -0.21416551 0.12585201 -0.10329986
0.85915965 0.11254849 -0.34362349 0.00442115
0.36438286 0.29251775 -0.20115286 0.15415110
0.84391913 -0.10757118 0.03535933 0.00594225
0.25347318 -0.15206689 -0.21882660 0.10137356
0.65639991 0.02329939 0.11566247 0.09759656
0.47736937 -0.23255752 0.04568227 -0.19007112
0.34260277 0.26960563 -0.02863060 0.11615015
0.51846622 0.11554391 -0.01909112 -0.08961685
0.18548707 -0.26535747 0.26442718 -0.20110909
0.62097109 -0.42039195 0.08802802 0.07098917
0.46018530 -0.21862499 -0.28621818 -0.07350470
0.84998237 -0.49137459 -0.20938302 -0.00786558
0.63003169 0.39459077 0.13846455 0.02618309
0.38849385 0.38233836 -0.33878085 0.11216010
0.66633404 0.12194616 -0.22027890 0.16259151
0.77439826 -0.12847253 0.17378561 -0.15134416
0.14010113 0.08374402 -0.10302667 -0.13535177
0.88742595 -0.01099518 0.31230738 0.16071146
0.72690319 -0.03187711 0.19691733 -0.06536326
0.79851462 0.11797750 -0.57307534 -0.16654941
0.35435988 0.34602646 -0.31398646 0.12894521
0.82061529 0.17661316 -0.18143809 -0.04716559
0.10119209 -0.14222815 0.51950376 -0.02130740
0.38418068 -0.19856434 -0.24939560 0.14600235
0.90369612 -0.06072893 -0.15647656 -0.02830529
0.95336850 0.14487352 -0.22982256 -0.04770395
0.29410402 0.28954249 0.00419704 -0.07631801
0.21273400 -0.44577892 -0.27900968 -0.07659275
0.29012885 -0.51151924 -0.27487675 0.04930021
0.37022986 -0.11567032 0.42322751 0.27336092
0.53328918 -0.04189371 0.12731384 0.25144777
0.54067048 0.10003824 0.07015372 -0.29395917
0.63064714 0.69161652 0.22778146 -0.17998378
0.32956950 0.09255555 -0.19793420 0.07423223
0.71156269 -0.34379685 -0.27694486 0.06508184
0.68597689 0.24941728 0.12566109 0.16475004
0.81352933 0.09345464 0.04312402 -0.05448275
0.47407668 0.20325045 0.25621981 -0.13712372
0.58422108 -0.02923151 0.39785145 0.17563114
0.59489456 0.01892147 0.12105648 0.11970338
0.57554844 -0.20508508 0.09449139 -0.27318441
0.59031125 0.46056244 0.19711214 -0.01123719
0.45112943 0.18226505 0.07696646 0.09279682
0.92735658 -0.13111355 0.04716904 0.03857584
0.57522659 0.01461986 -0.22129974 -0.00653466
0.74397792 0.10449107 0.32130590 0.00287230
0.59749354 -0.10295988 0.19732359 -0.04623261
0.40144890 0.27124613 0.27071050 -0.12712071
0.91431973 0.09415575 -0.12162410 0.19861674
0.62729693 0.09501722 -0.14003541 -0.04667540
0.93327907 0.14502104 -0.22305574 -0.23744741
1.07071842 0.02434732 -0.27352576 -0.05961162
0.39243647 0.37194590 0.45624623 0.00143886
0.85237126 0.32982716 0.30415386 0.23872483
0.73922904 0.08226045 0.13496580 0.10506106
0.78400386 -0.18539950 0.18298968 -0.13172182
0.96465421 -0.05159311 -0.07831195 -0.05485521
0.71913658 -0.16241439 -0.32920465 0.04453021
0.88692976 -0.11273782 0.00461214 -0.00414759
0.44746874 0.31918870 0.21329404 0.00117688
0.53981511 -0.29497434 -0.08673245 0.19098823
0.74253817 0.04715893 0.02727451 0.07505155
0.65292469 0.18969906 -0.01046480 -0.26067580
0.71250336 -0.24672980 0.63846269 0.03620191
0.52903517 0.05089825 0.14161638 0.30580326
0.49730237 0.00195620 -0.00108118 -0.23085488
0.37149048 0.10964736 -0.41230546 -0.26935485
1.03817711 0.19824272 0.15978059 -0.01996148
0.16583947 -0.19813217 0.34733628 -0.04787862
1.63781035 0.29867312 0.25923585 0.08964449
0.73124356 -0.21187430 0.24879352 0.03995195
0.32469817 -0.30264629 -0.31838233 0.08892983
0.84393066 -0.01435351 0.02521452 0.09413573
0.59614902 -0.28142914 -0.16768273 -0.12568900
0.44489345 -0.35131786 -0.12605252 -0.01038670
0.32967339 0.14441891 0.16524277 -0.04204230
0.27659022 -0.07415794 0.46401497 0.06815335
0.35480928 0.10665945 0.02638048 0.12451564
0.87322189 0.07386671 -0.10782387 0.15328638
0.61669103 0.02034249 -0.02292380 -0.12230948
0.27022214 0.31077215 0.26660840 -0.16229954
0.33895274 -0.07518141 -0.05627142 -0.01192719
0.31087030 -0.46669907 -0.16764816 -0.08640705
0.51089941 -0.36030833 0.04424444 0.09538244
0.89071408 0.21052904 -0.03167141 -0.06703588
0.13989708 0.17892559 0.03659804 -0.08219315
0.70608778 0.48402570 -0.20620291 -0.00451123
-0.11870398 -0.26336364 0.12151127 0.03100151
0.60673148 -0.30390903 -0.35492935 0.07503926
0.51134775 -0.31152367 0.13015835 0.14180003
0.49714328 -0.15677947 -0.18956910 0.21145927
0.66578068 0.01065231 0.05048932 -0.02545081
0.64503236 -0.01804888 -0.25828265 -0.28429281
0.41740497 -0.09866873 0.51629881 -0.05452793
0.26279092 -0.10474413 0.02456677 0.14177532
0.52416681 0.26849239 -0.07712448 -0.07774722
0.54136465 0.20365713 0.45267792 -0.05588912
0.95187459 -0.03416347 -0.01237855 0.18127281
0.61167981 0.03674985 -0.21183703 0.09812117
0.83414845 0.05165228 -0.01121405 -0.21582880
0.28221366 0.01557155 -0.47330308 0.00551405
0.45458766 -0.14077443 0.07174880 -0.00254762
1.06996251 0.14297687 0.36210052 -0.19600216
0.76130304 0.28126337 0.46428184 0.14603716
0.41704079 -0.19927611 0.16720273 0.29455474
0.59908039 0.05508846 -0.06216672 -0.12845848
0.45093532 0.40519117 -0.27496528 -0.24078108
0.77159806 0.13105707 -0.39475332 0.13461271
0.39230492 -0.16567264 0.14114603 0.03617710
0.50824122 -0.02139745 -0.36441184 -0.14480250
1.18147793 0.01779890 0.12475022 -0.07257914
0.46484363 -0.16315683 0.47817116 0.02139551
0.12081960 0.06966177 -0.30287597 0.11718844
0.49874971 -0.15952362 -0.24649442 -0.04365824
0.60886043 -0.64200729 -0.07887212 -0.11080506
0.57742751 -0.33981914 0.37830468 0.22931365
0.45138541 -0.05937106 -0.14805479 -0.04196763
0.57960847 0.32703602 0.61825395 -0.19571303
0.78640980 0.27199844 0.42910687 0.05462428
0.66221777 0.39256272 0.19810028 0.01840878
0.63599684 0.08758526 -0.45535424 -0.03023742
0.67302982 -0.38593688 -0.40631729 0.12175720
0.64821967 -0.27851965 -0.00177844 0.20299113
0.63460863 0.04576240 -0.22603035 0.02259439
0.82467060 -0.02230881 0.11026892 -0.15454434
0.30089010 -0.04458189 0.27432362 -0.04604971
0.84254441 -0.19932317 -0.13638955 -0.03224088
0.35282832 -0.16410323 -0.34976689 0.05285276
0.56545603 0.15828460 -0.19626322 0.16338802
0.57734843 -0.05512460 0.26377968 -0.03700869
0.44710204 -0.14380403 -0.21150528 -0.04220839
0.31562262 0.13229625 -0.03377770 -0.10072121
0.61370246 0.31866029 0.33302018 -0.09768633
0.18844142 0.16195867 0.05641173 -0.00460215
0.48460225 0.08192092 -0.43159581 -0.02235462
0.96566059 0.12873602 -0.21629944 -0.00320984
0.45364744 -0.42578662 -0.07848931 0.04650559
0.47931701 -0.33127760 0.19417556 0.08667131
0.91919930 -0.00684012 -0.07641172 0.10390255
0.70874615 -0.00490974 -0.27054480 0.11734389
0.43683050 -0.07410900 0.06204665 -0.08876993
0.60233418 0.05259234 -0.38120700 -0.24124606
0.76630444 0.00085397 0.63817726 -0.09804170
0.50309141 0.08086462 0.70730479 0.18431333
0.64852291 -0.01690763 -0.24673047 0.03588090
0.98206659 -0.28977540 0.10678023 -0.10247480
0.48161117 -0.04733407 -0.35598307 0.01931203
0.93578181 -0.06944933 -0.30377241 0.02320840
0.91317265 -0.12603420 0.08365182 -0.04164498
0.81035410 0.11850858 -0.54915889 0.11969154
0.77383918 -0.02515344 -0.08225717 0.06622217
0.57273126 -0.40250820 0.04804273 -0.10358914
0.25890216 -0.07145993 0.03906611 -0.04702120
0.86850927 -0.20490329 0.36289684 -0.01862626
0.83671331 -0.10735244 -0.27718732 0.04544850
0.23904595 0.06793846 -0.18432104 -0.03880790
0.89983920 -0.16988096 -0.22516775 0.17904584
0.65840659 -0.17151171 0.00213750 0.12003752
0.84649733 0.02930733 0.03024112 -0.21616942
0.65128668 -0.42327475 0.09795944 -0.00759815
0.63998289 0.22322433 0.15145270 0.15881097
0.54951284 0.25809822 -0.07315767 0.09615249
0.66178928 -0.07778736 0.11543945 -0.19512282
0.50587755 0.41188790 0.50434068 -0.27525155
0.81848456 0.38532416 -0.38480362 0.11360283
0.24465556 -0.08039014 0.01030774 0.02376440
0.55044815 -0.41053381 0.28789793 -0.11864932
1.13854956 0.32024692 0.27138082 0.17727619
0.65652990 -0.21074934 0.01813201 0.01411279
1.12639701 -0.08799703 -0.11373931 -0.15338763
0.87682591 0.29342151 -0.21197545 0.28058398
0.53462885 -0.12547637 0.01742234 0.01506398
0.87592167 -0.20100688 0.27241620 -0.30063673
0.62541281 0.58154803 0.07970772 0.18086032
0.57577036 0.14367868 -0.08428656 0.06742306
0.15118172 -0.06013029 -0.06407340 -0.25876439
0.20192063 -0.01825880 -0.51677756 0.25470088
0.51307829 0.06089900 0.02424904 0.21267568
0.49723263 -0.02138260 -0.19601611 -0.09796271
0.60270413 0.01452160 -0.22506249 0.10486767
0.66692480 0.06536316 -0.04155248 -0.20757017
1.20526176 -0.03517560 -0.06980856 -0.17791783
0.49440172 -0.24273481 0.17147434 0.15896530
0.42843826 -0.14198704 -0.13456039 -0.10247218
0.35376412 -0.43777083 -0.11573497 -0.10936581
0.81833383 0.04924495 0.39014382 0.00577235
0.78773908 0.13099120 0.47066226 0.27384653
0.57571360 0.01576892 -0.00286611 0.04324838
0.98594668 0.00062883 -0.16206934 -0.16091778
0.74691888 -0.20406495 0.13336788 0.19014943
0.70346023 -0.04735067 0.14145289 -0.08465509
0.22805252 0.04074053 -0.11569135 -0.29244600
1.31556589 0.03895627 -0.14909801 -0.04837182
0.25542457 0.32635155 -0.08750818 0.20538300
0.40216198 0.08407480 0.16242971 0.23528597
0.75848823 0.00493761 0.03979753 0.08461343
0.65800927 0.08409907 0.10622130 -0.15613986
0.87361319 0.01410372 -0.20420082 -0.21918930
0.56392707 0.18844520 -0.44663199 -0.11637948
0.15481195 0.22956903 0.38003070 0.07927719
0.28369999 0.02511482 -0.09988628 0.14102081
0.53479247 0.07638275 -0.32321756 0.02724113
0.32319562 -0.07531279 -0.03634390 -0.02182792
0.31851122 0.19741192 -0.10439024 0.14956310
0.49454560 0.07066470 -0.03222707 -0.07842242
0.80936920 -0.23335563 -0.34934665 -0.16489431
0.52255311 0.01505904 -0.31018899 0.04048118
0.25306161 0.04557445 -0.18944514 -0.08785989
0.23687207 0.24133532 -0.15794867 0.06797523
0.88745290 0.00711770 0.07368972 -0.06070795
0.54712506 -0.66379056 -0.28419662 -0.10447629
0.56857264 0.09118228 -0.44741851 0.17284427
0.58659957 -0.28056602 0.05865504 0.08440960
0.59514980 0.18587540 0.26670573 0.00467362
0.71474747 0.21509840 -0.08758562 -0.13876497
1.30577935 -0.30470477 -0.13193894 -0.03214606
0.82533965 0.18818033 0.12184725 -0.01412397
0.76882966 -0.52088929 0.39732467 -0.13131794
0.54902726 0.31147355 -0.50838164 0.24886053
0.66414213 -0.14087557 0.14303004 0.17127679
0.67926761 0.09151195 -0.26473542 0.05904108
0.58575772 -0.04504176 0.12382751 -0.08984993
0.84732425 0.03761898 -0.31904307 -0.28069037
0.62689470 0.65276906 0.41150133 -0.04376773
-0.14359989 0.01583579 0.23302988 0.28012456
0.55441825 -0.11502273 -0.06674105 0.03738763
0.73804737 -0.28711749 0.29717216 -0.17937208
0.58600175 -0.23375607 0.28108754 -0.01156651
0.21371727 -0.13880252 -0.14291877 -0.11886061
1.13598548 -0.17125519 -0.53874131 0.12041587
0.45454622 0.11388759 0.19602114 0.00969146
1.16913492 0.35172439 0.04698065 -0.16180595
0.37714613 0.40600686 -0.09214089 0.10135163
0.43546069 -0.10426845 -0.31307206 0.18209117
0.48374498 -0.05827708 0.18266415 -0.07135898
0.50297792 -0.31686481 -0.40094304 0.06313882
0.65239244 0.01815646 -0.13857818 0.07242167
0.48313588 0.09712173 0.34763656 -0.12365025
0.40496385 0.02222571 0.23956760 0.13289497
0.40597143 -0.00390803 -0.00949890 -0.02117418
0.27217619 0.04212470 0.00788617 -0.09382679
0.73877106 -0.29672162 0.00249260 -0.11939945
0.94543352 0.51937496 0.32003232 -0.02245142
0.30573212 0.11276317 -0.12078664 0.02503546
0.67097515 -0.19305418 -0.42836836 0.13272103
0.51387069 0.18065067 0.07199994 0.24579207
0.70073696 0.05408758 0.10113187 0.03106835
0.73237794 -0.06867036 0.02072264 -0.22445403
1.03581459 0.03550776 0.01064087 0.01914007
0.62572113 -0.05447713 -0.10883899 0.24966977
0.65216963 -0.12642880 -0.03637873 -0.09684731
0.40237132 0.02700295 0.14604874 -0.26780799
0.54702129 -0.50209461 0.14759289 -0.06047241
0.63004596 -0.24830786 0.19331756 0.01629647
0.25039370 0.26135190 -0.01434165 -0.12164067
0.03278373 0.04458240 -0.10154809 0.14943213
0.46078768 -0.18443144 -0.03180395 -0.00653346
0.47870283 -0.46417256 0.31801697 -0.06678692
0.53891059 -0.18298375 -0.28210592 0.08305022
0.79268302 -0.32460799 0.03349683 -0.01292049
0.45408775 -0.13135492 -0.27588988 0.16307767
0.44492014 0.00220310 0.05882806 0.03958251
0.40360188 -0.02273360 0.22211361 -0.22917184
0.18434286 -0.00156724 -0.23769599 -0.01974664
0.33682896 0.06525288 -0.13631287 0.00967543
0.29579922 0.33107080 0.23002238 -0.13889266
0.11692351 -0.36860703 0.14836427 0.03128767
0.52878154 0.37514366 0.15408410 0.15679103
0.67486638 -0.25546567 0.12286007 -0.01841585
0.28105901 0.32631113 0.10553465 -0.15483347
0.39379236 0.20116936 0.56038122 0.19339592
0.54559573 0.13760330 -0.10795733 0.08526492
0.62133805 -0.37680864 -0.00013238 -0.24706357
