x y z s_norm
0.79513830 0.39249885 0.32032259 0.12214791
1.08636811 0.15496350 0.05720265 0.14104811
0.25375422 0.07702413 -0.13812584 0.27322572
0.65287750 0.01362830 0.11793340 0.60061976
0.57566732 0.23375505 -0.68078858 0.06126200
0.64749839 0.30062244 0.46751213 0.08538790
0.78299033 0.42122076 0.04223400 0.17947623
0.60071564 0.13235391 -0.00079857 0.64391022
0.40441063 -0.12881006 -0.27803823 0.27170770
0.73209427 0.00284795 -0.09007153 0.57900625
0.45832906 0.12626409 0.19511205 0.42569232
0.31737150 -0.32192117 0.23862749 0.14320667
0.25621669 0.13687171 0.40422730 0.13786786
1.00480870 0.18446815 0.17720238 0.18789650
1.16297686 -0.58359892 -0.11608392 0.07740629
0.81212296 -0.08432175 0.30994458 0.25363275
0.59016148 0.03293597 -0.06866867 0.72316230
0.46937226 -0.13677749 0.06779157 0.53518737
0.40635876 0.23830122 0.16330648 0.28943274
0.87485411 -0.28223109 -0.42486914 0.08361200
0.59895356 0.72470015 0.31655219 0.04619962
0.46138842 0.10612803 0.18189673 0.44707354
0.25790294 0.34240647 -0.04185603 0.15843631
0.57732979 0.00594616 0.28613503 0.36338316
0.41120446 -0.42674250 0.08073882 0.14996254
0.08908548 -0.07527590 0.29671857 0.10284614
0.74477348 0.26058902 0.15508784 0.32743923
1.20258362 -0.14705991 0.09953292 0.08022507
0.49046988 0.23920032 -0.01539372 0.43307894
1.02971122 -0.13270399 0.35178163 0.07633069
0.74828488 -0.00811527 0.13561058 0.51294706
0.66531610 0.08898867 -0.05171777 0.64181952
0.42460287 -0.08376778 -0.42078624 0.17655052
0.81048708 -0.30879099 -0.05441176 0.26276419
0.76201126 0.20984918 -0.44366298 0.11154860
0.57703798 0.11493617 0.01300403 0.64317264
0.93601874 -0.20545172 -0.51226028 0.10511334
0.80258150 -0.13427153 -0.43963515 0.14739233
0.56037190 0.30763949 -0.31581315 0.18265053
1.18399899 -0.20947040 0.02175271 0.06322568
0.29521690 0.01040259 -0.03343696 0.34683495
0.22762652 0.70645674 -0.12383429 0.05897673
0.47638436 0.24225897 0.45356372 0.12577444
0.88160922 -0.30029503 0.05347725 0.22469367
0.12965688 0.22542627 -0.40879703 0.08222830
0.39919967 -0.00080038 0.11125164 0.47739117
0.53476634 0.37977092 0.18080990 0.19304516
0.76118119 -0.30735023 0.42484197 0.14890785
0.39923371 0.43438561 0.50554876 0.05708757
0.72816413 0.25800327 -0.77072994 0.03376676
0.55124940 0.27554141 0.23112757 0.24651459
0.29506917 -0.07343051 -0.63409138 0.05952991
0.70324821 -0.47083210 0.28261946 0.12303658
0.89568122 -0.11859170 0.13031898 0.29255532
0.54572532 0.06047710 -0.28681486 0.40082285
0.75562316 -0.41029631 -0.45748254 0.07913334
0.56951792 -0.05281082 0.06807543 0.69676081
0.43762313 0.47142292 0.04015125 0.12414695
0.65822044 0.04930847 0.25072747 0.41670241
0.74400435 0.11050447 0.18399603 0.43844593
0.14384634 -0.44671191 -0.01901469 0.08905237
0.55058153 0.14495246 0.00500423 0.59890555
0.74546623 -0.31139882 -0.00268614 0.30973846
0.26473582 0.09671448 -0.46957126 0.10573081
0.68707752 -0.36724985 -0.09588195 0.21673084
0.82373192 0.05684500 -0.41141506 0.15345499
0.43190154 -0.37534463 -0.42368962 0.08245485
0.62941579 0.14007459 0.11015148 0.55329421
0.75065670 -0.00297771 -0.06834755 0.59254629
0.33173267 -0.11001992 -0.33033710 0.17941571
0.38870862 0.02223172 -0.02945152 0.47098397
1.36618201 -0.33644890 -0.03127468 0.05336781
0.24406697 -0.09694647 -0.08677330 0.23866406
0.81122001 -0.11241663 -0.04782990 0.46990159
0.49242051 -0.35026294 -0.16302559 0.24516741
0.50451582 0.01845647 0.13973682 0.53653310
0.54135087 -0.06304407 -0.43020329 0.17483798
0.73493363 -0.17397447 0.18678081 0.39434697
0.92910999 -0.04697876 -0.25582782 0.18250591
0.59582535 0.08717550 -0.07888000 0.66285228
0.45899040 0.14088305 0.12439457 0.49533666
0.51342759 -0.41351654 0.11409455 0.18755951
0.40816820 0.05358527 0.03778931 0.51317678
0.12776314 0.02027042 0.12863313 0.11199602
0.75928810 0.02934144 -0.49429651 0.14108768
0.91927027 0.10275567 -0.30082983 0.21635264
0.40305924 0.05780605 0.16994605 0.45785636
0.47800929 0.20638135 -0.44819171 0.12940772
0.33938525 -0.51609100 -0.22435129 0.06217982
0.97701930 0.51445056 0.05864762 0.09359655
0.44039270 -0.05540998 0.11833497 0.51970529
0.20925479 -0.14312479 0.35872327 0.11988198
0.33857248 -0.18725622 0.00329841 0.34278455
0.67078556 -0.15625101 0.01924110 0.57604036
0.75198488 0.49036296 -0.03156109 0.14874012
0.58967567 0.38186309 -0.13729146 0.24447323
0.26891174 0.06256224 0.26904376 0.18805990
0.69026178 -0.02425391 -0.36209834 0.24557102
0.58540769 0.30828873 -0.30852927 0.14438622
0.53881321 -0.09687118 -0.17442614 0.51157166
0.66198075 0.11082631 0.10820673 0.56206607
0.35579756 -0.41149592 0.06559711 0.15911043
0.47352024 0.45957809 0.47112742 0.06529174
1.09767245 -0.23502773 0.14234227 0.09657479
0.81773813 0.18958856 -0.08859949 0.38206787
0.91979123 0.00011875 0.03202653 0.34441857
0.21554164 0.16119124 -0.06510293 0.20731542
0.71619472 0.05877842 0.04523414 0.65506996
0.58857161 0.19664993 -0.04972313 0.54100567
0.23620065 0.14223890 -0.20225138 0.18221118
0.26893454 -0.25556083 0.07083309 0.19819868
0.57587030 -0.53317076 -0.09591399 0.12820965
0.89230781 -0.11282392 -0.04136914 0.34882035
0.86074786 0.19887231 0.25543777 0.19208532
-0.09313840 0.43338076 0.15910011 0.09385874
1.21536910 -0.19558151 -0.44086265 0.08387347
0.60180461 -0.06884308 0.16341600 0.58961728
0.86873209 -0.02182354 -0.06017701 0.43698776
0.73067995 -0.06408217 -0.08499553 0.61958179
0.85928373 0.31494446 0.27099156 0.17880255
0.55794257 -0.53494725 -0.03705152 0.12202107
0.41050500 -0.03243125 -0.16777272 0.43832805
0.59481504 -0.25981891 -0.32017936 0.18227492
0.90567287 -0.24241440 0.00008291 0.24304102
0.83862871 0.22857603 0.19871205 0.25825916
0.67571663 0.18100083 0.34327203 0.23733969
0.70625565 -0.45930059 -0.13213330 0.11022731
0.77409252 -0.15677398 0.40502653 0.15766835
0.58420504 0.02131219 0.28118605 0.40997250
0.55428753 0.04406926 0.22478087 0.45815810
0.23193235 -0.07132454 0.20728832 0.20502323
0.61640004 0.36683345 -0.39398084 0.12337737
0.17749956 0.19242163 0.21645180 0.15483583
0.55168750 0.10009860 0.18630174 0.53732835
0.39653420 -0.17671209 0.04743154 0.40495535
0.82602224 -0.29148923 -0.04948691 0.26892640
0.53894084 0.10448978 -0.00217459 0.64809636
0.46352910 0.31214145 -0.13481437 0.28538293
0.52697591 -0.39787441 -0.17840647 0.19646595
0.72901902 0.08015049 0.14987925 0.53761221
0.73774557 0.52192851 -0.18696471 0.05546646
0.19514406 -0.26263825 -0.17591296 0.13971669
0.35641827 0.02341521 0.31316373 0.24354532
0.98491477 0.12607713 0.53531805 0.06701150
0.51090674 -0.40812976 0.26329452 0.10005195
0.14035140 -0.18875076 0.13002806 0.13487147
0.57440463 -0.04773819 -0.29519751 0.35610369
0.59729940 0.25091562 0.00499198 0.48086581
0.39244353 -0.31188462 -0.20239865 0.20977399
0.69808344 0.08590057 -0.20012678 0.45385754
0.04731014 0.10500319 -0.22442685 0.06553365
0.77226562 -0.18902741 -0.24697511 0.29887226
0.63829298 0.58942481 0.18725750 0.09624143
0.63405482 0.08971288 -0.43777897 0.17643584
0.31941491 -0.62773222 0.43246847 0.07011801
0.98184651 0.09820463 0.03377878 0.22950738
0.21210250 -0.05482499 0.44809797 0.11160431
0.63285400 -0.14116162 -0.43951767 0.18628327
0.94507643 -0.01752095 -0.43918346 0.07405877
0.36893358 -0.31938450 -0.03293588 0.20995754
0.65183474 -0.12580427 0.19426165 0.51027954
0.61970056 0.26557810 -0.08929852 0.41791810
1.36133140 -0.14112218 -0.22583250 0.03490510
0.34342486 -0.05273518 -0.42988402 0.10665138
0.67364071 -0.47632594 0.04041773 0.15445219
0.26218706 -0.09532335 0.15113510 0.23246965
1.17600942 -0.26950013 -0.03757936 0.07249835
0.41906033 -0.21746758 -0.17874333 0.31644286
0.80601662 -0.12201397 0.56232817 0.08376439
0.70399481 -0.25250267 -0.09167630 0.41008842
0.39953825 0.20001716 -0.40969491 0.17489507
0.26476215 -0.14788653 0.17073670 0.21830047
0.90826507 0.34513555 0.13245038 0.13083683
0.57927762 0.19865645 -0.28612515 0.30418490
0.13883569 0.10915939 -0.25141960 0.15264792
0.58367332 0.02990675 0.06202989 0.68555247
0.83444788 0.20801880 0.04875002 0.35936030
0.48949618 0.02694052 -0.14905260 0.53578503
0.55089277 0.65454336 0.04554743 0.07435299
0.71256125 -0.17637016 0.25501835 0.30219166
0.79006811 0.19183814 0.05372281 0.40937683
0.85854752 0.31792130 0.07077473 0.21097248
0.57134691 0.22364275 -0.22603133 0.35163982
0.42050993 -0.01332509 -0.43533927 0.19426656
0.80689882 -0.24072847 -0.11787276 0.30412026
0.54668010 0.00982171 -0.08591332 0.62765861
0.58315724 -0.01490691 -0.11175774 0.64833514
0.40670139 0.27036848 -0.52610143 0.08798567
0.54857121 -0.11722487 0.10469787 0.58879769
0.23642680 -0.12494634 -0.02558993 0.24821222
0.86751840 0.08304624 -0.29587205 0.25076972
0.47813082 0.22151284 -0.30019372 0.24260173
0.58033893 -0.00228011 -0.09644576 0.66681792
1.27393795 -0.10318286 0.11244129 0.05359545
0.40842472 0.13193700 0.21769690 0.30805997
0.45300899 -0.01367545 -0.22381994 0.42722713
0.31389905 0.25919886 -0.13850024 0.22457521
-0.00340308 0.44133904 -0.20052383 0.04723123
0.53840674 0.41022663 -0.03543552 0.21181516
0.55916585 -0.30704326 -0.40870842 0.12744821
0.55840343 0.09070244 0.07638135 0.62659106
0.47968473 0.00506445 -0.45930250 0.14238514
0.71504176 0.04035146 0.49341522 0.14081017
0.60186991 -0.23566734 -0.01268078 0.46933602
0.51805005 0.10867697 0.00672302 0.61389989
0.28501332 -0.40893582 0.06572705 0.10949173
0.94577864 0.01983697 0.20332434 0.22672276
0.85320229 0.06669796 -0.20362287 0.33910433
0.64882702 0.30176822 0.13247264 0.32332876
0.78706134 -0.11563656 -0.05058844 0.48609318
0.57031817 -0.01283450 0.29198958 0.38546540
0.01320657 0.00763458 -0.01987409 0.16058075
0.25712471 0.16794180 -0.18112505 0.21652013
0.51074184 0.46219548 0.25249341 0.12249883
0.74362173 0.09519423 -0.04117001 0.57957749
1.09984432 0.20054191 -0.18738748 0.09715006
0.24997443 0.14170950 -0.01396728 0.26351542
0.24276546 0.10714654 -0.06725679 0.24963914
0.73266623 0.11043505 -0.15206601 0.45398466
0.75821119 -0.12447627 -0.10822047 0.49236996
0.46693215 0.28274361 -0.07014310 0.34518729
0.94311080 0.44587122 -0.18467978 0.08623552
-0.13024883 0.26112739 -0.08549297 0.16020270
0.38345340 -0.14717953 -0.10370346 0.38556233
0.92429827 0.03997781 0.32089966 0.13801118
0.72355503 -0.07730768 -0.09758930 0.55686378
0.74040219 0.20510641 0.24919817 0.26332992
0.53461537 0.04380146 0.14601010 0.59066181
0.50400874 -0.28373501 -0.20156777 0.26590035
0.53974114 0.16555178 0.31474437 0.29932559
0.26098820 -0.14933625 -0.08946562 0.27383281
0.79867926 -0.13202763 -0.10743308 0.41397811
0.24700186 0.12085183 -0.04034977 0.24815127
0.43648874 -0.06487831 0.28174888 0.33108619
0.34877827 -0.21041491 0.31306311 0.19466995
0.61894371 0.16743852 0.10043798 0.49987153
0.59116636 -0.08707478 0.20788951 0.49610874
0.89058414 0.27104709 -0.29636791 0.09993437
0.92622775 -0.08948381 -0.18875738 0.23578389
0.55766808 0.20778211 0.13511605 0.46902250
0.53615340 0.20941647 0.03496515 0.55419915
0.45675713 -0.17700882 0.10255871 0.44657799
0.57937057 -0.34387629 0.21179037 0.20232140
0.47993124 0.39802991 -0.35074750 0.10263950
0.55482285 -0.17499442 -0.24385563 0.36552612
0.47830232 0.44264190 0.03584254 0.15674610
0.40207299 -0.45715710 -0.43034064 0.05633335
0.46588421 -0.15842200 -0.05601268 0.49991504
0.03195405 -0.02292040 0.25693244 0.10892444
1.00571031 -0.47361154 -0.20034819 0.07132249
0.38644153 0.03643036 -0.30494312 0.24636107
1.02056581 0.01088062 -0.03078657 0.19403040
0.99817843 -0.00401191 0.10007585 0.21113500
0.41230043 -0.34262552 -0.15259041 0.19041427
1.14674396 0.15825524 0.06863371 0.08545130
0.35590665 0.22781270 -0.33942332 0.16873654
0.20823589 -0.13972178 0.48862273 0.07352761
1.07447356 -0.11280923 -0.16854975 0.09489129
0.18990949 0.01950768 0.04050319 0.24141575
0.79738906 0.22767688 -0.04935548 0.36934845
0.73900697 -0.17515972 0.13426063 0.40658767
0.47319198 0.11486463 0.09462533 0.53221536
0.61720091 0.19863493 -0.39259977 0.17294937
0.33377095 -0.06751492 -0.36081585 0.18874611
0.49828387 -0.09365757 0.32742095 0.28077703
0.63563343 0.25735739 0.07541868 0.41559845
0.46608318 0.03342920 0.18235658 0.48207998
0.89835033 -0.03307752 -0.41187766 0.10410811
0.17054944 -0.08160315 -0.58447538 0.09082542
1.04877612 0.14923331 -0.15891675 0.15198062
0.32258810 0.25702977 -0.27840929 0.14773962
0.34544331 -0.19148649 0.02852185 0.34330417
0.75519936 0.29816806 0.26124282 0.22115568
0.60019343 0.25513049 -0.16774990 0.36250735
0.14478350 -0.16778277 -0.20156513 0.15735755
0.44200323 -0.23984368 -0.11527739 0.41048822
0.75500430 0.42881428 -0.43133662 0.07846402
0.27806634 -0.19786156 0.19143547 0.19464117
0.54876314 -0.18102731 0.17918325 0.41573011
0.83909757 -0.00468999 -0.20405481 0.30550372
0.66756989 -0.05831705 -0.06025331 0.68285029
0.47189995 0.23124581 0.06247006 0.40851928
0.85892522 0.33408154 0.11474519 0.20689743
0.47338072 0.26008156 0.11641618 0.37190820
1.25084194 0.07752572 0.17442201 0.04978397
0.67260597 -0.02477465 -0.06469789 0.64920444
0.67356096 0.13029394 0.28859697 0.36447245
0.67721264 -0.11572229 -0.08171350 0.58946388
0.26926576 0.41530346 -0.13529340 0.09821772
0.84186012 0.06913771 0.07593296 0.40983680
0.57063803 -0.19694972 -0.24213385 0.34617918
1.03211635 0.02849027 0.28131694 0.15655473
0.94622673 -0.10271173 0.10587644 0.27305362
0.61125269 -0.28930345 -0.04636999 0.38394907
0.74687665 -0.12475731 -0.08121080 0.54759272
0.55665829 0.52788233 -0.45851223 0.09355356
0.72541082 -0.06333477 -0.16016373 0.51744233
0.53053107 0.16684406 0.18113090 0.49368141
0.64650428 0.27318533 0.31720825 0.20271907
0.80409399 -0.13654811 0.12361039 0.43070715
0.72480016 -0.20390786 -0.39235972 0.16287854
0.09430609 0.01746387 0.07450993 0.16446470
0.30455461 0.26150808 0.03805454 0.23118835
0.93736315 0.09263397 -0.26658339 0.19721210
0.71457030 0.16752767 -0.13690590 0.50452046
0.23947675 0.02507402 -0.25021116 0.20837772
0.88022192 -0.10179417 0.43115028 0.13228125
0.06896033 0.03369890 0.35734816 0.07067053
0.37742392 -0.03980023 -0.10075893 0.45853763
0.42905809 0.06115566 -0.32385540 0.24750991
0.57225780 0.12899856 -0.05377343 0.63379276
0.34994895 0.25754635 0.18256424 0.24449858
0.33970321 -0.32352689 -0.23798110 0.15118378
0.73631829 0.06889322 0.19752068 0.48271527
0.51846245 -0.23118356 0.22971162 0.34426484
0.46163787 0.04663701 -0.38748121 0.21798323
0.45754739 0.25234908 -0.17906864 0.31933955
0.80362596 -0.58275492 -0.13984791 0.06834047
0.55716134 0.43563508 -0.29226572 0.11681038
0.76774832 0.26423295 -0.18037241 0.25943200
0.50661901 0.03540719 -0.37037124 0.24180196
0.48622420 0.31902801 0.13066370 0.27551307
0.56081218 0.02826809 0.14522634 0.57102181
0.79310254 -0.13910354 0.38368024 0.18841500
0.92908705 0.16931441 -0.21073997 0.22189822
0.34494402 -0.08165095 0.01519127 0.42110204
0.15787703 0.12367328 0.32186557 0.05605428
0.74411853 -0.16901320 -0.19860085 0.36819596
0.67496309 -0.03832593 0.11076029 0.59493410
0.75043034 0.27297263 -0.28303086 0.19605013
0.65540474 -0.09086875 -0.02465876 0.68502350
0.81610221 0.24328147 0.34961091 0.10899997
0.70639756 -0.02750420 -0.06321962 0.62156883
0.16631125 0.33493376 -0.08047460 0.12588601
0.72647427 0.16974913 -0.31132888 0.24654015
0.36916340 0.38675498 0.07260888 0.15852537
0.45485358 -0.03158675 0.27155923 0.39358350
0.83357862 -0.36652044 0.40857096 0.09736563
0.84153701 -0.03811881 -0.29793061 0.26633524
0.86350216 0.11910688 -0.36444959 0.17474678
0.54198048 0.78154324 0.00412544 0.06297892
0.41450735 -0.25212416 0.44302475 0.13716711
0.81193987 0.35185978 0.06204632 0.24982133
0.91350481 -0.21208010 0.04064775 0.22257369
0.67176338 0.34561173 0.07971076 0.27837241
0.44362206 0.01601846 -0.41910330 0.18025711
0.01975782 0.20783534 -0.09368597 0.09890572
0.53464568 0.20773667 0.34925260 0.23650277
0.73362199 0.48201821 0.12567228 0.13321853
0.67555337 0.06009721 -0.32137389 0.35245981
0.83899965 -0.61136651 -0.14656321 0.09213904
0.60573259 -0.19744058 -0.11293898 0.51344455
1.05984389 0.27600597 -0.17145692 0.08048961
0.48260837 -0.31925099 0.17624845 0.23621019
0.53756439 -0.49161662 0.02519590 0.12757459
0.70974472 0.24078524 -0.01833870 0.45072097
0.50683221 0.49656617 0.00164654 0.11675802
0.77989046 -0.13488491 0.17247741 0.37839553
0.23609275 -0.11551689 -0.30206856 0.12799931
0.44875667 0.31261751 -0.15308147 0.30828908
0.77956403 0.37931630 -0.00689433 0.20629190
0.84844178 0.13277149 0.02910923 0.40655531
0.78757890 0.45998452 -0.15931723 0.10306333
0.36019977 -0.25447864 0.24860699 0.21760570
0.88234191 -0.13425923 -0.53400339 0.04959348
0.43131082 0.13696354 -0.01668078 0.48472610
0.64508694 -0.13083610 0.25352228 0.37358081
0.68579795 0.14661587 0.03976642 0.57565659
0.73109204 0.11464292 -0.23201866 0.37038035
0.69326577 0.19787704 0.28878537 0.30741756
0.70402679 -0.24131263 -0.20282933 0.33072972
0.49121298 0.04736598 -0.03055903 0.62918400
0.31906698 -0.28243001 -0.52463044 0.09277881
-0.17986873 -0.03294546 0.58005759 0.06180540
1.04919488 -0.24455785 0.03747582 0.11896676
0.23385512 -0.32802738 -0.29936815 0.11551927
0.54362533 -0.04561490 0.06317549 0.62452201
0.76580410 -0.08422023 0.00905049 0.56760534
0.32654687 -0.33612426 -0.37474309 0.08560593
0.76231195 -0.08447696 -0.46778007 0.12352652
0.58422776 -0.31220533 0.41509470 0.16312123
0.45529457 0.17037650 0.27224076 0.28213816
0.36126789 0.01901178 0.13836698 0.42566957
0.62888654 0.09027519 -0.33240735 0.30672808
0.73850905 -0.12154105 0.08736281 0.53302343
0.82999721 0.16720213 0.08717993 0.36909510
0.76053207 0.17210276 0.37387529 0.18083089
0.59148733 0.04098925 0.23301670 0.50142792
0.47740310 -0.33381687 0.12330754 0.27766465
0.54849408 -0.30188185 0.12513548 0.31335723
0.95778325 -0.40743564 0.25558125 0.06934108
-0.03426688 -0.10007166 0.46012898 0.05888938
0.51791899 0.02248460 0.19071655 0.53653880
0.17088162 0.01802370 0.01605327 0.22751411
1.06558024 -0.30893521 -0.09538483 0.11213438
0.36791105 -0.25860295 0.28185068 0.15065929
0.60666288 -0.13889180 -0.12946148 0.56207439
0.45919323 -0.11845079 -0.31611134 0.29861687
0.53531761 -0.08980167 -0.18944918 0.50410487
0.63876156 0.05997237 -0.13916180 0.63540205
0.56396646 0.53965593 0.53010831 0.03643615
0.33647745 -0.22861189 -0.26485082 0.20347103
0.86426348 -0.09963232 0.05991856 0.36829646
1.09924183 -0.00261620 0.17656218 0.14023079
0.73010519 -0.14705434 0.26479043 0.33620725
0.38757480 0.33496995 -0.14686274 0.23984199
0.48050807 -0.27212196 -0.23106485 0.26939910
0.49330892 -0.60783714 -0.05833309 0.07529102
0.47300644 0.19750277 0.10574518 0.42898376
0.42309064 -0.11463769 -0.05865451 0.49714641
0.97148914 -0.20557617 -0.17994017 0.15918042
0.31785396 -0.37050987 0.07675091 0.18556274
0.65072583 0.32069046 0.26035225 0.23704802
1.19927918 -0.01846819 -0.06513239 0.05959187
0.27494341 0.17414454 0.02963356 0.27028110
0.76281658 -0.28478105 0.08790105 0.31123504
0.65129990 0.03475876 -0.17081648 0.54570723
0.89733116 0.51257689 -0.27758601 0.08299088
0.78011099 -0.71946254 0.16715249 0.08904147
0.13246135 -0.13124184 -0.32825617 0.11462744
0.54609713 0.20969842 -0.46432832 0.15606545
0.51013008 -0.12834219 0.39526217 0.18959340
0.70794025 -0.29430428 -0.11782359 0.31758255
0.98902606 0.17859133 -0.22955837 0.13441726
0.53323237 -0.05877729 -0.13449548 0.59548455
0.17244696 -0.16940543 0.34729983 0.10581331
0.50471388 -0.02581341 0.03513141 0.68052132
1.15453535 0.00221869 0.27348634 0.10833455
0.45045496 -0.06484982 0.00313818 0.60152601
0.40646676 -0.05092945 0.22201273 0.35532429
0.39990886 0.00002226 0.17718339 0.39681984
0.39388349 0.27385345 0.01822087 0.31486653
0.55871936 -0.50203695 -0.09340311 0.15898459
0.69289810 0.43633625 0.14197229 0.16242238
0.88155406 -0.30227614 -0.03170562 0.18587535
0.90518661 -0.22193339 0.24130566 0.22035407
0.78332947 0.06868091 -0.08217566 0.52157487
0.35342621 0.44384482 0.15796563 0.12222846
0.68515403 -0.10321244 0.00946791 0.60567008
0.64117932 0.09996892 0.18358507 0.51140337
0.40438212 -0.36664924 0.02107021 0.22601399
0.16319567 -0.08091525 -0.12729746 0.18369911
0.72293705 0.49564926 -0.48614766 0.05357626
1.16854626 -0.05826879 0.08695217 0.09586274
0.24629196 0.24921789 0.01036813 0.18515703
0.58463315 -0.48434628 0.01844920 0.18114031
0.81145708 -0.05906966 0.29354984 0.28975509
0.88322379 -0.16027385 0.39877846 0.11903181
