x y z s_moving_average
0.62729693 0.09501722 -0.14003541 0.22814548
0.93327907 0.14502104 -0.22305574 0.20221127
1.07071842 0.02434732 -0.27352576 0.17067394
0.39243647 0.37194590 0.45624623 0.16078297
0.85237126 0.32982716 0.30415386 0.18994023
0.73922904 0.08226045 0.13496580 0.22233949
0.78400386 -0.18539950 0.18298968 0.25339931
0.96465421 -0.05159311 -0.07831195 0.30303512
0.71913658 -0.16241439 -0.32920465 0.23694597
0.88692976 -0.11273782 0.00461214 0.24502810
0.44746874 0.31918870 0.21329404 0.30802297
0.53981511 -0.29497434 -0.08673245 0.36806781
0.74253817 0.04715893 0.02727451 0.30898028
0.65292469 0.18969906 -0.01046480 0.38516492
0.71250336 -0.24672980 0.63846269 0.44792794
0.52903517 0.05089825 0.14161638 0.35537533
0.49730237 0.00195620 -0.00108118 0.28037579
0.37149048 0.10964736 -0.41230546 0.28410892
1.03817711 0.19824272 0.15978059 0.17547717
0.16583947 -0.19813217 0.34733628 0.09274678
1.63781035 0.29867312 0.25923585 0.09243776
0.73124356 -0.21187430 0.24879352 0.15302125
0.32469817 -0.30264629 -0.31838233 0.19835112
0.84393066 -0.01435351 0.02521452 0.22781045
0.59614902 -0.28142914 -0.16768273 0.23312784
0.44489345 -0.35131786 -0.12605252 0.22978948
0.32967339 0.14441891 0.16524277 0.22679628
0.27659022 -0.07415794 0.46401497 0.23560987
0.35480928 0.10665945 0.02638048 0.34420682
0.87322189 0.07386671 -0.10782387 0.30825131
0.61669103 0.02034249 -0.02292380 0.36874537
0.27022214 0.31077215 0.26660840 0.30075764
0.33895274 -0.07518141 -0.05627142 0.27688262
0.31087030 -0.46669907 -0.16764816 0.18573331
0.51089941 -0.36030833 0.04424444 0.18396773
0.89071408 0.21052904 -0.03167141 0.12486098
0.13989708 0.17892559 0.03659804 0.12606178
0.70608778 0.48402570 -0.20620291 0.11391846
-0.11870398 -0.26336364 0.12151127 0.10698198
0.60673148 -0.30390903 -0.35492935 0.17837302
0.51134775 -0.31152367 0.13015835 0.28889752
0.49714328 -0.15677947 -0.18956910 0.35191273
0.66578068 0.01065231 0.05048932 0.33631950
0.64503236 -0.01804888 -0.25828265 0.34750784
0.41740497 -0.09866873 0.51629881 0.33190472
0.26279092 -0.10474413 0.02456677 0.22741046
0.52416681 0.26849239 -0.07712448 0.19963201
0.54136465 0.20365713 0.45267792 0.28136400
0.95187459 -0.03416347 -0.01237855 0.31464519
0.61167981 0.03674985 -0.21183703 0.25333553
0.83414845 0.05165228 -0.01121405 0.31992123
0.28221366 0.01557155 -0.47330308 0.27994818
0.45458766 -0.14077443 0.07174880 0.19562389
1.06996251 0.14297687 0.36210052 0.17481723
0.76130304 0.28126337 0.46428184 0.29464635
0.41704079 -0.19927611 0.16720273 0.22025068
0.59908039 0.05508846 -0.06216672 0.24478643
0.45093532 0.40519117 -0.27496528 0.30263671
0.77159806 0.13105707 -0.39475332 0.28322843
0.39230492 -0.16567264 0.14114603 0.16533581
0.50824122 -0.02139745 -0.36441184 0.16827926
1.18147793 0.01779890 0.12475022 0.15525728
0.46484363 -0.16315683 0.47817116 0.15123102
0.12081960 0.06966177 -0.30287597 0.10627491
0.49874971 -0.15952362 -0.24649442 0.11584762
0.60886043 -0.64200729 -0.07887212 0.19164862
0.57742751 -0.33981914 0.37830468 0.17587609
0.45138541 -0.05937106 -0.14805479 0.12651650
0.57960847 0.32703602 0.61825395 0.15005697
0.78640980 0.27199844 0.42910687 0.15238292
0.66221777 0.39256272 0.19810028 0.07210296
0.63599684 0.08758526 -0.45535424 0.13991884
0.67302982 -0.38593688 -0.40631729 0.21912055
0.64821967 -0.27851965 -0.00177844 0.27412448
0.63460863 0.04576240 -0.22603035 0.28414493
0.82467060 -0.02230881 0.11026892 0.33282395
0.30089010 -0.04458189 0.27432362 0.28124517
0.84254441 -0.19932317 -0.13638955 0.26986884
0.35282832 -0.16410323 -0.34976689 0.27460752
0.56545603 0.15828460 -0.19626322 0.31024544
0.57734843 -0.05512460 0.26377968 0.31652065
0.44710204 -0.14380403 -0.21150528 0.32476644
0.31562262 0.13229625 -0.03377770 0.27082601
0.61370246 0.31866029 0.33302018 0.21187574
0.18844142 0.16195867 0.05641173 0.16379694
0.48460225 0.08192092 -0.43159581 0.12044608
0.96566059 0.12873602 -0.21629944 0.13125800
0.45364744 -0.42578662 -0.07848931 0.16165020
0.47931701 -0.33127760 0.19417556 0.21586400
0.91919930 -0.00684012 -0.07641172 0.30213560
0.70874615 -0.00490974 -0.27054480 0.32212536
0.43683050 -0.07410900 0.06204665 0.29329630
0.60233418 0.05259234 -0.38120700 0.23940086
0.76630444 0.00085397 0.63817726 0.24273611
0.50309141 0.08086462 0.70730479 0.15625547
0.64852291 -0.01690763 -0.24673047 0.15410877
0.98206659 -0.28977540 0.10678023 0.17185137
0.48161117 -0.04733407 -0.35598307 0.21820471
0.93578181 -0.06944933 -0.30377241 0.14556399
0.91317265 -0.12603420 0.08365182 0.22544159
0.81035410 0.11850858 -0.54915889 0.22027966
0.77383918 -0.02515344 -0.08225717 0.25099678
0.57273126 -0.40250820 0.04804273 0.21774301
0.25890216 -0.07145993 0.03906611 0.25766763
0.86850927 -0.20490329 0.36289684 0.19471664
0.83671331 -0.10735244 -0.27718732 0.19262923
0.23904595 0.06793846 -0.18432104 0.24273223
0.89983920 -0.16988096 -0.22516775 0.30746830
0.65840659 -0.17151171 0.00213750 0.27855404
0.84649733 0.02930733 0.03024112 0.32207146
0.65128668 -0.42327475 0.09795944 0.37220475
0.63998289 0.22322433 0.15145270 0.38256483
0.54951284 0.25809822 -0.07315767 0.30663397
0.66178928 -0.07778736 0.11543945 0.29336120
0.50587755 0.41188790 0.50434068 0.26591074
0.81848456 0.38532416 -0.38480362 0.19861934
0.24465556 -0.08039014 0.01030774 0.08524815
0.55044815 -0.41053381 0.28789793 0.16691636
1.13854956 0.32024692 0.27138082 0.16929091
0.65652990 -0.21074934 0.01813201 0.14416293
1.12639701 -0.08799703 -0.11373931 0.24926531
0.87682591 0.29342151 -0.21197545 0.27762265
0.53462885 -0.12547637 0.01742234 0.19155987
0.87592167 -0.20100688 0.27241620 0.28661622
0.62541281 0.58154803 0.07970772 0.28887772
0.57577036 0.14367868 -0.08428656 0.16819472
0.15118172 -0.06013029 -0.06407340 0.26631097
0.20192063 -0.01825880 -0.51677756 0.35095294
0.51307829 0.06089900 0.02424904 0.33753998
0.49723263 -0.02138260 -0.19601611 0.43715978
0.60270413 0.01452160 -0.22506249 0.44422451
0.66692480 0.06536316 -0.04155248 0.37079683
1.20526176 -0.03517560 -0.06980856 0.35637741
0.49440172 -0.24273481 0.17147434 0.28114594
0.42843826 -0.14198704 -0.13456039 0.18103313
0.35376412 -0.43777083 -0.11573497 0.19113867
0.81833383 0.04924495 0.39014382 0.27173160
0.78773908 0.13099120 0.47066226 0.23555038
0.57571360 0.01576892 -0.00286611 0.29276507
0.98594668 0.00062883 -0.16206934 0.37638995
0.74691888 -0.20406495 0.13336788 0.39743366
0.70346023 -0.04735067 0.14145289 0.25454153
0.22805252 0.04074053 -0.11569135 0.23893716
1.31556589 0.03895627 -0.14909801 0.24256533
0.25542457 0.32635155 -0.08750818 0.24501558
0.40216198 0.08407480 0.16242971 0.31635116
0.75848823 0.00493761 0.03979753 0.37332387
0.65800927 0.08409907 0.10622130 0.37633246
0.87361319 0.01410372 -0.20420082 0.30460017
0.56392707 0.18844520 -0.44663199 0.24520525
0.15481195 0.22956903 0.38003070 0.19603592
0.28369999 0.02511482 -0.09988628 0.20999339
0.53479247 0.07638275 -0.32321756 0.23976861
0.32319562 -0.07531279 -0.03634390 0.36010311
0.31851122 0.19741192 -0.10439024 0.32679849
0.49454560 0.07066470 -0.03222707 0.32476695
0.80936920 -0.23335563 -0.34934665 0.29675835
0.52255311 0.01505904 -0.31018899 0.26831401
0.25306161 0.04557445 -0.18944514 0.20767026
0.23687207 0.24133532 -0.15794867 0.18631172
0.88745290 0.00711770 0.07368972 0.14983517
0.54712506 -0.66379056 -0.28419662 0.18142186
0.56857264 0.09118228 -0.44741851 0.21385312
0.58659957 -0.28056602 0.05865504 0.22011917
0.59514980 0.18587540 0.26670573 0.22132761
0.71474747 0.21509840 -0.08758562 0.25652575
1.30577935 -0.30470477 -0.13193894 0.18294690
0.82533965 0.18818033 0.12184725 0.13185402
0.76882966 -0.52088929 0.39732467 0.15594993
0.54902726 0.31147355 -0.50838164 0.22887376
0.66414213 -0.14087557 0.14303004 0.28944453
0.67926761 0.09151195 -0.26473542 0.33207798
0.58575772 -0.04504176 0.12382751 0.33289977
0.84732425 0.03761898 -0.31904307 0.25848191
0.62689470 0.65276906 0.41150133 0.30284281
-0.14359989 0.01583579 0.23302988 0.21976357
0.55441825 -0.11502273 -0.06674105 0.22831561
0.73804737 -0.28711749 0.29717216 0.25288592
0.58600175 -0.23375607 0.28108754 0.23140081
0.21371727 -0.13880252 -0.14291877 0.19208764
1.13598548 -0.17125519 -0.53874131 0.15952405
0.45454622 0.11388759 0.19602114 0.12723733
1.16913492 0.35172439 0.04698065 0.13984101
0.37714613 0.40600686 -0.09214089 0.22793500
0.43546069 -0.10426845 -0.31307206 0.16382874
0.48374498 -0.05827708 0.18266415 0.27330168
0.50297792 -0.31686481 -0.40094304 0.30288647
0.65239244 0.01815646 -0.13857818 0.32235866
0.48313588 0.09712173 0.34763656 0.33226496
0.40496385 0.02222571 0.23956760 0.37181107
0.40597143 -0.00390803 -0.00949890 0.31893113
0.27217619 0.04212470 0.00788617 0.28174879
0.73877106 -0.29672162 0.00249260 0.26934838
0.94543352 0.51937496 0.32003232 0.18902224
0.30573212 0.11276317 -0.12078664 0.23817991
0.67097515 -0.19305418 -0.42836836 0.29370131
0.51387069 0.18065067 0.07199994 0.40304611
0.70073696 0.05408758 0.10113187 0.37776646
0.73237794 -0.06867036 0.02072264 0.48475310
1.03581459 0.03550776 0.01064087 0.50625296
0.62572113 -0.05447713 -0.10883899 0.47618384
0.65216963 -0.12642880 -0.03637873 0.37813316
0.40237132 0.02700295 0.14604874 0.41365669
0.54702129 -0.50209461 0.14759289 0.31446857
0.63004596 -0.24830786 0.19331756 0.20146792
0.25039370 0.26135190 -0.01434165 0.20079158
0.03278373 0.04458240 -0.10154809 0.19230074
0.46078768 -0.18443144 -0.03180395 0.18909860
0.47870283 -0.46417256 0.31801697 0.20730926
0.53891059 -0.18298375 -0.28210592 0.24759519
0.79268302 -0.32460799 0.03349683 0.27126407
0.45408775 -0.13135492 -0.27588988 0.32999638
0.44492014 0.00220310 0.05882806 0.28871130
0.40360188 -0.02273360 0.22211361 0.30632487
0.18434286 -0.00156724 -0.23769599 0.27407815
0.33682896 0.06525288 -0.13631287 0.17090359
0.29579922 0.33107080 0.23002238 0.13533894
0.11692351 -0.36860703 0.14836427 0.18654953
0.52878154 0.37514366 0.15408410 0.15151719
0.67486638 -0.25546567 0.12286007 0.13692421
0.28105901 0.32631113 0.10553465 0.23480731
0.39379236 0.20116936 0.56038122 0.24180523
0.54559573 0.13760330 -0.10795733 0.17814648
0.62133805 -0.37680864 -0.00013238 0.20875291
0.61089433 0.44974944 -0.44875078 0.26387957
0.52977914 0.32202930 -0.06044287 0.17352524
0.55716462 -0.20831476 -0.23315135 0.22307114
0.14353656 -0.15730381 -0.24733876 0.32755962
0.62950971 -0.19691705 -0.11989775 0.31120642
0.48694865 -0.01204130 -0.13213056 0.36818479
0.33455348 0.02144161 0.26687080 0.37154385
0.63211655 -0.15245511 -0.03078660 0.34335698
0.08734181 -0.03485069 -0.10008859 0.25532344
0.36663491 -0.18802459 -0.10255863 0.29095095
0.84811457 0.27301510 -0.23203129 0.28733375
0.47048066 -0.12314749 0.20238638 0.31168285
0.63637664 0.02319747 0.13406565 0.30233837
0.45089665 0.34097164 -0.00043616 0.34781557
0.38602189 -0.05741006 0.30798208 0.33258554
0.49371447 0.23738945 -0.15633645 0.28374946
0.40858408 0.16489935 -0.21849314 0.35946809
0.80563506 0.08790650 -0.21839848 0.32432495
0.58213931 -0.13719357 0.08724414 0.40269949
1.07194956 -0.09267615 0.13344407 0.43217717
0.60611016 0.00601443 -0.04130128 0.42016972
0.38564564 0.08378499 -0.07218544 0.31450471
0.37379998 0.25354332 0.02475241 0.33648847
0.54297526 0.33501415 -0.45902038 0.22286608
0.91820520 -0.22004699 0.05288313 0.15442809
0.45298406 -0.23075026 0.32847163 0.10539565
1.06405414 -0.05530641 0.08386868 0.10754416
0.61424781 0.43262671 -0.52828761 0.08163264
0.69428086 -0.18178158 -0.58899101 0.10328266
0.50986748 0.46201220 -0.16401230 0.10352985
0.79769138 0.29966805 -0.00317420 0.18906931
0.63011390 -0.42907448 -0.17904097 0.18560695
0.82675191 0.01516977 0.09183536 0.18254930
0.63328939 0.54800099 -0.10762996 0.18782100
1.00135251 0.03337581 0.42354974 0.21849411
0.29375548 0.04616305 -0.09842170 0.17136436
0.63486808 0.30559407 0.09470240 0.29599416
0.90509567 -0.16755527 -0.20570861 0.32491941
0.60402627 -0.00966304 -0.04646484 0.30203599
0.36034207 0.29966290 -0.09070930 0.32246013
0.95651953 0.00318584 0.16210723 0.29162691
0.73942741 -0.20606869 0.09180073 0.25755570
1.08208324 0.06290306 0.22531918 0.24829974
0.77331796 0.07676241 0.04661968 0.33639054
0.73682889 0.19082064 -0.33804101 0.27391973
0.66182572 -0.04601947 -0.09788171 0.26752767
0.92399109 -0.18328656 -0.34869227 0.24751693
0.79892906 -0.35509846 -0.48198577 0.23055269
0.82706692 0.03968056 0.11817991 0.16077569
0.48939311 -0.34610153 -0.29644680 0.27406588
0.53195278 -0.31810071 0.07676323 0.37116150
0.48438552 0.04625901 0.03878703 0.29986868
0.69669989 0.12487063 -0.08597515 0.38342153
0.64599232 0.05900203 -0.60722258 0.35658481
0.76163144 0.03748555 0.14101222 0.25709140
0.27828910 -0.07894329 -0.27288236 0.22037504
0.78615034 -0.35127914 -0.23216370 0.25219404
0.73357853 -0.15734363 -0.23209766 0.24687364
0.82667986 0.23692794 0.18051780 0.32111633
0.81217742 -0.05789482 -0.05114824 0.34449224
0.43797968 0.04193229 -0.13197458 0.29896415
0.49173345 0.14997511 0.29613481 0.26930336
0.69956506 0.44857897 -0.17637889 0.19523619
0.14050634 0.17865697 -0.19295839 0.13322532
0.53157694 -0.44244913 -0.22480256 0.12566306
0.22444315 -0.10857582 -0.09863787 0.13308363
0.62249010 0.30993074 0.16922657 0.26067556
0.19445759 0.15200386 0.02793867 0.29661942
0.57554339 -0.00567488 0.05113811 0.31818327
0.42702830 -0.04558771 0.29598478 0.28851549
0.42402355 -0.25747199 -0.01542684 0.30929827
0.31735839 -0.43069578 -0.08611679 0.18629118
0.96215547 -0.00965102 0.04464427 0.24361521
0.06746291 0.10953137 0.02334147 0.22006809
0.43377129 0.04501262 0.04253040 0.29881705
0.33512802 0.08296343 0.29928386 0.29120360
0.54301463 -0.21689855 -0.04439502 0.36441657
0.81365330 -0.30657971 0.14463956 0.27184168
0.43049639 0.06051577 -0.14108282 0.26096742
0.45824576 0.38077373 -0.35227165 0.19412776
0.72134154 0.43283110 0.17138048 0.21034446
0.26722575 -0.32039513 -0.18790634 0.19807773
0.63947698 0.05648567 -0.31792414 0.18829958
0.38181064 -0.20287062 -0.04518670 0.22184619
1.09617386 -0.23329677 -0.24423946 0.26194518
0.31671493 0.15888614 -0.01033540 0.20286485
0.37594336 -0.09069890 -0.19787758 0.17536743
0.67397282 0.67109415 0.13771610 0.23978907
0.57675287 -0.16624387 -0.33585002 0.23184871
0.78342243 0.16983854 -0.11652525 0.25628086
0.90333350 0.00527673 0.19369018 0.34420323
0.67404925 -0.04428397 -0.23872115 0.34308008
0.56361585 0.21051267 -0.12703378 0.33079236
0.70993535 -0.27068397 0.19501458 0.29031766
0.67823533 -0.30052769 -0.05600363 0.21368876
0.83286023 -0.31475814 -0.26773756 0.23006772
0.58262576 0.53333268 -0.16814452 0.29821027
0.72381850 0.06503385 -0.14737998 0.25875123
0.64028334 -0.11195867 -0.08945120 0.30992213
0.18468202 -0.00610906 0.22477338 0.40555334
0.61435644 0.27262694 0.14508186 0.34672444
0.58511467 -0.15698139 -0.12156593 0.25642003
0.23237238 -0.06676972 0.03649969 0.26730878
1.02885527 0.13208008 -0.21621350 0.32139225
0.24015793 -0.05163802 0.20294111 0.22160739
0.54484592 0.13549604 -0.04528136 0.23731467
0.77925011 -0.39931451 0.40104553 0.34326180
0.32187914 0.19843308 -0.06804600 0.34559563
0.57104302 -0.06027548 0.06390115 0.25640635
0.71438114 0.26459038 0.35198722 0.31621956
0.68295539 0.42841856 0.02324314 0.37791156
0.86936009 0.10717992 -0.13730116 0.33687945
0.64530854 0.12579297 -0.00804953 0.30620087
0.70321413 0.21634074 -0.00584329 0.32880625
-0.13597192 0.41956754 -0.07439786 0.32924310
0.39417994 -0.28102757 -0.08411148 0.21919262
0.45931304 -0.18425237 -0.17053157 0.19010988
0.73243571 0.50759086 0.20514290 0.27933545
0.88064955 -0.09435251 0.02616634 0.28569067
0.70662060 -0.16488947 -0.10643252 0.24355998
0.81363799 0.27257319 0.01685257 0.35751773
0.30121070 -0.07389800 -0.36033278 0.40881194
0.61880060 0.06385078 -0.06767761 0.37749082
0.66042781 0.10422531 0.06421551 0.35943121
0.29961743 -0.06331608 0.10246074 0.37796448
0.99467794 -0.06798144 0.13771005 0.28332859
0.81953798 -0.04915692 0.28710194 0.17163832
0.90054346 0.34509618 0.11460804 0.14140515
1.19003431 -0.15382078 0.53101940 0.11549348
0.79207487 0.33509683 -0.08000944 0.08869804
0.81111868 0.35674354 -0.27183966 0.06004073
0.55916843 -0.53531317 -0.04458324 0.07410512
0.39599795 -0.05444192 0.73091084 0.13191397
1.02945088 -0.35986188 0.13893458 0.15063880
0.79973277 -0.08447427 0.04457690 0.24070594
0.66899555 -0.33665284 -0.25783234 0.30519291
0.64307418 0.02485063 -0.17714068 0.31654254
0.40140597 -0.02244481 0.22153774 0.33425592
0.58087856 0.40568271 -0.17395514 0.30773192
0.64827745 -0.08857386 0.14699024 0.22900741
0.40460303 0.48184944 -0.42265310 0.19248539
1.02887006 0.02249712 0.13810615 0.18384284
0.93363123 0.21441537 -0.18250672 0.08441138
0.75002239 0.46686849 -0.22182293 0.08544476
1.12960713 0.09642562 -0.10830694 0.13029350
0.37667765 -0.05582177 -0.48881958 0.17958281
0.49618888 -0.06573181 -0.26860341 0.28444547
0.78696130 -0.05469157 -0.15894864 0.38284275
0.51866652 0.08877687 0.01830530 0.43264430
0.42475623 0.03141337 -0.01266899 0.44554501
0.31513394 -0.07212617 0.14483457 0.41582426
0.74303456 -0.05749108 0.16919320 0.33748323
0.35501113 -0.23724696 -0.06281374 0.23540174
0.97439153 0.04081291 -0.06884145 0.25323787
0.98603450 -0.07173461 0.55868331 0.16945200
0.47217922 -0.25293218 -0.04159049 0.23009390
0.53772893 -0.20192999 0.65049352 0.19995064
0.67965664 0.11606239 -0.11546982 0.21527265
0.45558265 0.25638959 -0.41896044 0.26271976
0.31428388 -0.06182713 0.33776183 0.27683313
0.50637076 0.10403789 0.00693217 0.22670238
0.92406460 -0.39618075 0.18399080 0.30024768
0.55027527 0.23122105 -0.20482053 0.32850274
0.60609827 -0.02562668 -0.25060887 0.22645217
0.27989675 -0.14510284 0.03248278 0.27675478
0.41077194 -0.08251839 -0.47144934 0.31179789
0.50733752 0.25589666 0.17629508 0.22738700
0.57826952 0.06091318 -0.20706510 0.18200527
1.00610967 0.51694063 0.04120591 0.17692145
1.24767146 -0.17004559 -0.31276981 0.17331196
0.42259406 -0.05487257 0.57801664 0.12464236
0.52971022 -0.21491395 -0.22461471 0.12562071
0.88500553 0.24932544 -0.12136955 0.13964625
0.13105397 -0.28214839 0.43031096 0.14328833
0.77220197 0.01636534 0.46720829 0.11748159
1.08958157 -0.00898490 -0.00439294 0.06841803
0.45448833 -0.07115082 -0.37158124 0.06687841
0.22740341 -0.43066472 0.27108425 0.05754549
0.20964944 0.48749057 -0.18259447 0.05576207
1.03433748 -0.09126359 -0.39154669 0.11325997
0.92094472 0.35046641 -0.22651275 0.13977383
0.51708693 -0.22644898 -0.03013167 0.21850965
0.62695729 -0.08784576 -0.45472285 0.27857002
0.45478017 0.17587969 -0.05222489 0.28406395
0.51813984 -0.23269414 -0.15251284 0.29359118
0.95223703 -0.28494431 0.18020577 0.39055694
0.61176381 0.06120267 -0.18308907 0.32350474
0.51205566 -0.00143005 -0.13016674 0.27131621
0.68285803 0.11435975 0.54317666 0.25548291
0.66954751 -0.47806066 0.29075477 0.23475918
0.54903234 0.50298134 0.36773111 0.16858184
0.47368315 0.18047570 -0.14848879 0.16217478
0.60067271 0.16899620 0.27825005 0.15942244
0.82380146 0.01874741 0.62085598 0.19353170
0.50874490 -0.40180016 -0.35367482 0.19193347
0.96850193 -0.01916323 0.03976437 0.25567490
0.46436903 -0.11317562 -0.19677397 0.28607479
0.71778770 -0.02434498 0.10875134 0.28157136
0.68485960 -0.10646968 -0.36468266 0.27965626
0.21355010 0.75666290 0.36954336 0.22805245
0.93504564 -0.16865170 0.00237743 0.13316770
0.39615930 -0.32802052 -0.14719338 0.17747110
0.93154624 0.21018634 -0.24251200 0.28690838
0.52129599 0.18728079 -0.14274285 0.34323696
0.61989656 0.10046186 0.09773264 0.33222032
0.66353636 -0.16342429 -0.13774365 0.34291408
0.31658754 -0.39033415 -0.02868719 0.27862249
0.80406490 -0.34507060 0.06824331 0.16486063
0.79615780 -0.45918344 -0.06764528 0.13648214
1.01155255 0.13798525 -0.46761429 0.20983491
0.76458487 -0.18693420 0.17282673 0.28651552
0.42747956 -0.01325811 -0.13438569 0.33093913
0.60078943 -0.14182004 -0.05588456 0.35746818
0.30609875 0.12266490 0.04382130 0.39335678
0.19586696 0.24822917 -0.04407199 0.34119700
0.64044060 0.19114042 0.08206056 0.33967507
0.89130079 -0.07332388 0.25860735 0.31934950
